X,filing_date,trade_date,ticker,company,insider,title,trade_type,price,qty,Owned,ΔOwn,value,1d,1w,1m,6m,entry_date,entry_price,ret_1w,ret_1m,ret_3m,ret_6m
,2022-03-10 11:38:48,2022-03-08,CPS,Cooper-Standard Holdings Inc.,Edwards Jeffrey S,"COB, CEO",P - Purchase,8.74,22900.0,161563,+17%,200146.0,,,,,2022-03-11,9.170000076293945,0.20283529347896856,-0.20719739144596783,-0.4329335042528466,-0.039258413705786976
,2022-03-10 09:04:38,2022-03-08,LAZR,"Luminar Technologies, Inc./De",Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,12.86,15000.0,125000,+14%,192945.0,,,,,2022-03-11,,,,,
,2022-03-10 09:00:20,2022-03-09,RILY,"B. Riley Financial, Inc.",Riley Bryant R,"COB, Co-CEO, 10%",P - Purchase,62.83,30000.0,5819611,+1%,1884981.0,,,,,2022-03-11,52.20184940041523,0.10061531589730821,-0.11000010465989096,-0.21692235393193182,-0.17676290701613595
M,2022-03-10 09:00:10,2022-03-08,DMRC,Digimarc Corp,McCormack Riley,"Pres, CEO, 10%",P - Purchase,24.42,30000.0,3785430,+1%,732460.0,,,,,2022-03-11,26.760000228881836,-0.009716002490957387,0.025037371844669032,-0.385650209512552,-0.35276533831524814
,2022-03-09 21:42:03,2022-03-08,WWW,Wolverine World Wide Inc /de/,Hoffman Brendan,"Pres, CEO",P - Purchase,21.65,5000.0,34291,+17%,108250.0,,,,,2022-03-10,19.593283620530194,0.07852944006475027,-0.03893712031991692,0.04677424373495831,-0.09332473023224885
,2022-03-09 17:58:18,2022-03-09,FOUR,"Shift4 Payments, Inc.",Isaacman Jared,"COB, CEO, 10%",P - Purchase,46.03,120000.0,122887,>999%,5523206.0,,,,,2022-03-10,48.060001373291016,0.1935080934523017,0.21161044274537222,-0.11797756599303055,-0.01165212978129948
,2022-03-09 17:18:40,2022-03-07,EXPE,"Expedia Group, Inc.",Kern Peter M,"CEO, Vice COB",P - Purchase,167.79,6000.0,130937,+5%,1006747.0,,,,,2022-03-10,167.917178320665,0.12941171761484038,0.057588157532934225,-0.28241176363982423,-0.3578235893127282
M,2022-03-09 16:58:38,2022-03-08,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,36.77,14800.0,11095446,0%,544236.0,,,,,2022-03-10,28.091960861645326,0.030781807927672933,-0.00748770334239246,-0.12712803080252144,-0.20528849204977995
D,2022-03-09 11:30:07,2021-12-24,GPV,Greenpower Motor Co Inc.,Atkinson Fraser,"CEO, COB, 10%",P - Purchase,14.7,10000.0,4341672,0%,147000.0,,,,,2022-03-10,,,,,
,2022-03-08 21:35:19,2022-03-08,NVRO,Nevro Corp,Grossman D Keith,"COB, Pres, CEO",P - Purchase,63.59,3200.0,169290,+2%,203488.0,,,,,2022-03-09,,,,,
,2022-03-08 20:32:26,2022-03-07,CWAN,"Clearwater Analytics Holdings, Inc.",Sahai Sandeep,CEO,P - Purchase,17.37,14280.0,16066,+800%,248065.0,,,,,2022-03-09,19.079999923706055,-0.04454928641868805,0.06289312199883734,-0.2662473765209181,-0.17085955146317533
,2022-03-08 20:17:45,2022-03-07,UTZ,"Utz Brands, Inc.",Lissette Dylan,CEO,P - Purchase,13.77,7374.0,94229,+8%,101540.0,,,,,2022-03-09,14.082767329292206,-0.04881269502329266,-0.01517126585828521,-0.11082489709771304,0.07645774316215226
,2022-03-08 17:53:30,2022-03-08,CZR,"Caesars Entertainment, Inc.",Reeg Thomas,CEO,P - Purchase,71.38,10000.0,234506,+4%,713755.0,,,,,2022-03-09,74.26000213623047,0.0684082151296046,-0.04982499961216047,-0.29773767808127205,-0.37813090524212123
,2022-03-08 16:05:20,2022-03-04,MSGS,Madison Square Garden Sports Corp.,Lustgarten Andrew,"Pres, CEO",P - Purchase,166.0,6000.0,15463,+63%,996000.0,,,,,2022-03-09,159.07231585387476,0.03290694639378877,0.04455648381667188,-0.02792281216265924,-0.05224280187422348
,2022-03-08 16:04:44,2022-03-04,Y,Alleghany Corp /de,Brandon Joseph Patrick,"Pres, CEO",P - Purchase,651.79,585.0,31939,+2%,381296.0,,,,,2022-03-09,,,,,
D,2022-03-08 15:05:58,2022-03-08,LIN,Linde Plc,Lamba Sanjiv,CEO,P - Purchase,268.62,3750.0,33690,+13%,1007325.0,,,,,2022-03-09,267.4825853856599,0.07537917738453181,0.12312204529413795,0.16464063332320933,0.010427268034536086
,2022-03-08 11:26:20,2022-03-07,NRDS,"Nerdwallet, Inc.",Chen Tim Chao-Ming,"CEO, 10%",P - Purchase,9.8,61106.0,61106,New,598839.0,,,,,2022-03-09,11.029999732971191,-0.003626469884079664,-0.03354486804320289,0.060743435404731816,0.019038988506884014
,2022-03-08 10:20:11,2022-03-07,IAA,"Iaa, Inc.",Kett John W,CEO,P - Purchase,32.28,5000.0,139258,+4%,161402.0,,,,,2022-03-09,,,,,
,2022-03-07 16:23:41,2022-03-07,SOFI,"Sofi Technologies, Inc.",Noto Anthony,CEO,P - Purchase,9.73,15350.0,2913176,+1%,149300.0,,,,,2022-03-08,9.510000228881836,-0.13774977792726362,-0.07991590016724903,-0.27865405169175406,-0.3880126149749127
,2022-03-07 13:25:17,2022-03-07,HLMN,Hillman Solutions Corp.,Cahill Douglas,"COB, Pres, CEO",P - Purchase,10.6,94786.0,273628,+53%,1004732.0,,,,,2022-03-08,10.550000190734863,0.013270084086954403,0.09952608263049956,0.13270138324355396,-0.20473931832807424
,2022-03-07 08:06:56,2022-03-04,CUTR,Cutera Inc,Mowry David H,CEO,P - Purchase,40.81,2453.0,98785,+3%,100107.0,,,,,2022-03-08,,,,,
,2022-03-07 06:43:45,2022-03-04,JRVR,"James River Group Holdings, Ltd.",Schmitzer Richard,"Pres, CEO - E, S Lines Sgmt",P - Purchase,20.31,12450.0,234480,+6%,252878.0,,,,,2022-03-08,21.00450324703469,-0.04418206756149723,0.13009569494097595,0.1508644477210097,0.08485818150742808
D,2022-03-04 17:39:16,2022-03-03,NAUT,"Nautilus Biotechnology, Inc.",Patel Sujal M,"CEO, Pres,, Secretary, 10%",P - Purchase,3.6,50000.0,17008999,0%,179890.0,,,,,2022-03-07,3.619999885559082,-0.011049713568388575,0.2679558833408635,0.0,-0.4033148745536238
,2022-03-04 16:59:01,2022-03-04,SOFI,"Sofi Technologies, Inc.",Noto Anthony,CEO,P - Purchase,9.96,15000.0,2897826,+1%,149459.0,,,,,2022-03-07,9.975000381469727,-0.2050125789398507,-0.08571433215170143,-0.31228071466964247,-0.4335839720003144
,2022-03-04 16:46:16,2022-03-03,AHCO,Adapthealth Corp.,Griggs Stephen P,CEO,P - Purchase,15.44,32342.0,3683452,+1%,499506.0,,,,,2022-03-07,15.4399995803833,-0.006476647053958562,0.048575192620289975,0.14831606373632922,0.1256476446312922
D,2022-03-03 19:31:16,2022-03-03,SRI,Stoneridge Inc,Degaynor Jonathan B,"Pres, CEO",P - Purchase,19.37,12560.0,194705,+7%,243287.0,,,,,2022-03-04,20.350000381469727,-0.11203934368087909,0.031941012596842455,0.06093364854416805,-0.05896809535355818
,2022-03-03 19:28:04,2022-03-03,JRVR,"James River Group Holdings, Ltd.",D'Orazio Frank,CEO,P - Purchase,20.64,50000.0,168315,+42%,1031865.0,,,,,2022-03-04,20.455735007855555,-0.022712567965466945,0.16597640982161188,0.16319479261781966,0.12278824086034845
D,2022-03-03 18:08:20,2022-03-01,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,4.2,29500.0,12523032,0%,123791.0,,,,,2022-03-04,3.950000047683716,0.02278478812224005,0.2810126282774934,0.5392404684327468,-0.11392406132946664
,2022-03-03 16:44:39,2022-03-02,TUP,Tupperware Brands Corp,Fernandez Calero Miguel Angel,CEO,P - Purchase,19.73,10000.0,484754,+2%,197305.0,,,,,2022-03-04,,,,,
,2022-03-03 11:53:03,2022-03-01,AMWD,American Woodmark Corp,Culbreth Michael Scott,"Pres, CEO",P - Purchase,53.86,2000.0,39814,+5%,107713.0,,,,,2022-03-04,57.290000915527344,0.01815327105790754,-0.11450517138171412,-0.0621400125048025,-0.10228662099328611
,2022-03-02 19:30:17,2022-03-02,NRDY,Nerdy Inc.,Cohn Charles K.,"CEO, 10%",P - Purchase,4.52,221408.0,9479706,+2%,1000764.0,,,,,2022-03-03,4.71999979019165,-0.08474568565903096,0.09533904790364889,-0.3686440356912629,-0.3516948985594567
,2022-03-02 19:06:49,2022-03-01,RCII,Rent A Center Inc De,Fadel Mitchell E,CEO,P - Purchase,27.08,40000.0,607978,+7%,1083200.0,,,,,2022-03-03,,,,,
,2022-03-02 17:11:07,2022-03-01,EOSE,"Eos Energy Enterprises, Inc.",Mastrangelo Joe,CEO,P - Purchase,2.88,35000.0,268727,+15%,100800.0,,,,,2022-03-03,2.9700000286102295,0.2424242497220257,0.3501684142266692,-0.5084175003088605,-0.34680133382751
M,2022-03-02 16:32:52,2022-02-28,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,36.48,19123.0,11080646,0%,697676.0,,,,,2022-03-03,28.752379834492732,-0.004545132023053955,0.048831001214185266,-0.09477011454876272,-0.24321197898137814
,2022-03-02 13:30:08,2022-02-28,WOLV,Wolverine Technologies Corp.,Costerd Bruce Edward,"CEO, 10%",P - Purchase,0.0,250000000.0,279539962,+846%,500000.0,,,,,2022-03-03,0.14000000059604645,-0.428571443776695,-0.5714285828325213,-0.8571428609441738,-0.75
,2022-03-02 09:04:00,2022-02-28,RILY,"B. Riley Financial, Inc.",Kelleher Thomas J /adv,Co-CEO,P - Purchase,58.64,4300.0,791927,+1%,252154.0,,,,,2022-03-03,51.79266177722949,-0.004659490125531129,0.07876370304997793,-0.13079603758437208,-0.1855708461892771
M,2022-03-02 09:02:17,2022-02-28,RILY,"B. Riley Financial, Inc.",Riley Bryant R,"COB, Co-CEO, 10%",P - Purchase,58.71,85000.0,5789611,+1%,4990495.0,,,,,2022-03-03,51.79266177722949,-0.004659490125531129,0.07876370304997793,-0.13079603758437208,-0.1855708461892771
M,2022-03-01 17:00:09,2022-02-28,CTRA,Coterra Energy Inc.,Jorden Thomas E,"CEO, Pres, Dir",P - Purchase,23.26,44000.0,1218427,+4%,1023280.0,,,,,2022-03-02,20.72832658289619,0.018444907320650294,0.07884740847666993,0.436805962969977,0.2906568484916894
,2022-03-01 12:09:42,2022-02-28,RBA,Ritchie Bros Auctioneers Inc,Fandozzi Ann,CEO,P - Purchase,52.25,9560.0,11375,+527%,499484.0,,,,,2022-03-02,50.6017438065791,0.05630958548501486,0.08272175974335605,0.10775609172435763,0.28210180190721856
,2022-03-01 07:33:15,2022-02-28,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,3.11,100000.0,227817822,0%,310796.0,,,,,2022-03-02,3.0799999237060547,0.04220783040945442,0.11688316312723446,-0.029220752077492862,-0.292207753000823
,2022-02-28 19:54:57,2022-02-28,HHS,Harte Hanks Inc,Linscott Brian,CEO,P - Purchase,6.55,34100.0,342302,+11%,223447.0,,,,,2022-03-01,6.789999961853027,0.06774669230210661,0.12076585806601314,0.3343152386622661,1.2488955145143192
M,2022-02-28 19:41:36,2022-02-24,MTTR,"Matterport, Inc./De",Pittman Raymond J,CEO,P - Purchase,6.8,40000.0,1249426,+3%,272130.0,,,,,2022-03-01,,,,,
M,2022-02-28 19:41:11,2022-02-24,ASAN,"Asana, Inc.",Moskovitz Dustin A.,"Pres, CEO, Chair, 10%",P - Purchase,50.51,750000.0,23986722,+3%,37882367.0,,,,,2022-03-01,55.59000015258789,-0.19967617275864236,-0.25004499887974574,-0.608922473260578,-0.6587515873127521
,2022-02-28 18:43:17,2022-02-28,UVE,"Universal Insurance Holdings, Inc.",Donaghy Stephen,CEO,P - Purchase,11.9,10000.0,638653,+2%,118990.0,,,,,2022-03-01,9.942237109813819,0.028357252554020995,0.11708157237807071,0.10430204659356979,0.04561957381107584
,2022-02-28 18:15:55,2022-02-28,HSC,Harsco Corp,Grasberger F Nicholas III,"COB, Pres, CEO",P - Purchase,11.92,25000.0,701776,+4%,298000.0,,,,,2022-03-01,,,,,
,2022-02-28 16:32:13,2022-02-25,LAZR,"Luminar Technologies, Inc./De",Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,13.79,15000.0,110000,+16%,206921.0,,,,,2022-03-01,,,,,
,2022-02-28 14:42:21,2022-02-24,CNNE,"Cannae Holdings, Inc.",Massey Richard N,CEO,P - Purchase,24.57,5000.0,314536,+2%,122846.0,,,,,2022-03-01,24.911874150573095,-0.12761205872518977,-0.09141788367288939,-0.24365664841114165,-0.19365671224492131
,2022-02-28 09:19:29,2022-02-24,HBI,Hanesbrands Inc.,Bratspies Stephen B,CEO,P - Purchase,14.63,34292.0,931497,+4%,501569.0,,,,,2022-03-01,,,,,
,2022-02-28 08:05:19,2022-02-25,SHW,Sherwin Williams Co,Morikis John G,"COB, Pres, CEO",P - Purchase,259.55,2000.0,389978,+1%,519100.0,,,,,2022-03-01,251.49392968499532,-0.08286178560087532,-0.032540482278813454,0.027305204832676067,-0.09717172023366605
,2022-02-28 07:59:53,2022-02-25,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,3.09,750000.0,227717822,0%,2315325.0,,,,,2022-03-01,3.109999895095825,-0.006430862251169733,0.1382636917240001,-0.035369742381433755,-0.2861736001628299
D,2022-02-24 20:29:46,2022-02-22,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,5.22,23500.0,12493532,0%,122696.0,,,,,2022-02-25,5.199999809265137,-0.2807692025540133,-0.10769230063850332,0.10576927132860603,-0.2846153528732649
,2022-02-24 18:16:09,2022-02-24,OEC,Orion Engineered Carbons S.A.,Painter Corning F.,CEO,P - Purchase,15.19,40000.0,572807,+8%,607640.0,,,,,2022-02-25,15.248449838745637,-0.0031968247729050603,0.019905579216617397,0.2286245053593028,0.10210565227656909
M,2022-02-24 16:57:11,2022-02-22,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,35.73,13471.0,11060605,0%,481338.0,,,,,2022-02-25,28.1113806408113,0.033241836806602754,0.02812970145560456,-0.07856292788163599,-0.2016093694645612
,2022-02-24 16:37:24,2022-02-24,SNV,Synovus Financial Corp,Blair Kevin S.,"Pres, CEO",P - Purchase,48.49,3100.0,91853,+3%,150319.0,,,,,2022-02-25,,,,,
,2022-02-24 16:23:24,2022-02-22,INTC,Intel Corp,Gelsinger Patrick P,CEO,P - Purchase,44.27,5600.0,268947,+2%,247891.0,,,,,2022-02-25,43.85755730616638,0.024291607096164958,0.09759223592733379,-0.06619003219618058,-0.2763018826775965
,2022-02-24 14:21:39,2022-02-22,CNNE,"Cannae Holdings, Inc.",Massey Richard N,CEO,P - Purchase,26.4,10000.0,309536,+3%,264000.0,,,,,2022-02-25,24.56794123904944,-0.034809023168904996,-0.08853585849103995,-0.25728328052035243,-0.17404464185118484
,2022-02-23 20:40:32,2022-02-22,WEBR,Weber Inc.,Scherzinger Chris M.,CEO,P - Purchase,9.96,20000.0,90049,+29%,199100.0,,,,,2022-02-24,,,,,
,2022-02-22 19:26:58,2022-02-17,FLNC,"Fluence Energy, Inc.",Dubuc Manuel Perez,CEO,P - Purchase,13.1,10000.0,30000,+50%,130996.0,,,,,2022-02-23,11.65999984741211,0.006861057011403826,0.18524870288840645,-0.26586616366752724,0.6903944547518337
M,2022-02-22 17:09:16,2022-02-17,DT,"Dynatrace, Inc.",McConnell Rick M,CEO,P - Purchase,41.76,5200.0,186800,+3%,217150.0,,,,,2022-02-23,41.599998474121094,0.09639428565664598,0.16586542737907362,-0.09423072867139404,-0.07211538726056121
,2022-02-22 12:00:10,2022-02-22,FCPT,"Four Corners Property Trust, Inc.",Lenehan William H,"Pres, CEO",P - Purchase,26.18,7650.0,472010,+2%,200277.0,,,,,2022-02-23,20.9345204934069,0.001895103334401238,-0.0018954459903144372,0.025030719862260797,0.08636010235296365
M,2022-02-18 18:26:36,2022-02-16,ASAN,"Asana, Inc.",Moskovitz Dustin A.,"Pres, CEO, Chair, 10%",P - Purchase,70.42,1250000.0,23236722,+6%,88029744.0,,,,,2022-02-21,62.470001220703125,-0.12021773634513055,-0.29278054359099115,-0.6627181161661091,-0.6851288667851806
M,2022-02-18 16:44:50,2022-02-17,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,36.91,13104.0,11047134,0%,483710.0,,,,,2022-02-21,28.319896596044444,-0.011453424299950665,-0.00914924175449261,-0.11258058291566542,-0.20776550717492015
,2022-02-18 16:27:20,2022-02-18,ALB,Albemarle Corp,Masters J Kent,"COB, Pres, CEO",P - Purchase,190.8,5241.0,15872,+49%,999983.0,,,,,2022-02-21,178.77743602968053,-0.014066661924378887,0.10333628824211405,0.2873759865196963,0.49154386789317517
,2022-02-18 16:14:35,2022-02-17,UGI,Ugi Corp /pa/,Perreault Roger,"Pres, CEO",P - Purchase,38.65,3900.0,37235,+12%,150716.0,,,,,2022-02-21,30.75232681449902,-0.04759426332070971,-0.07879041983991175,0.08055795838526447,0.07850810138762321
D,2022-02-18 16:13:39,2022-02-16,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,4.99,24600.0,12470032,0%,122781.0,,,,,2022-02-21,4.96999979019165,-0.21529169818797078,-0.062374236592792065,0.13078473295918736,-0.3058349711619045
,2022-02-18 11:40:34,2022-02-17,GLT,Glatfelter Corp,Parrini Dante C,"COB, CEO",P - Purchase,13.49,10000.0,414863,+2%,134870.0,,,,,2022-02-21,,,,,
,2022-02-17 21:42:59,2022-02-17,NOTV,"Inotiv, Inc.",Leasure Robert Jr.,"Pres, CEO",P - Purchase,23.03,5000.0,290216,+2%,115131.0,,,,,2022-02-18,21.1200008392334,0.2514204192680858,0.11979160410813261,-0.1321023108268311,-0.023200836126698876
,2022-02-17 17:02:52,2022-02-15,RACY,Relativity Acquisition Corp,Tabsh Tarek,"CEO, 10%",P - Purchase,10.0,653750.0,653750,New,6537500.0,,,,,2022-02-18,,,,,
,2022-02-17 16:30:15,2021-06-07,NUKK,Nukkleus Inc.,Assentato Emil,"CEO, 10%",P - Purchase,0.2,1439271.0,212224411,+1%,286415.0,,,,,2022-02-18,,,,,
,2022-02-17 09:04:02,2022-02-15,LAZR,"Luminar Technologies, Inc./De",Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,16.14,15000.0,95000,+19%,242141.0,,,,,2022-02-18,,,,,
M,2022-02-16 20:22:51,2022-02-15,FLNC,"Fluence Energy, Inc.",Dubuc Manuel Perez,CEO,P - Purchase,13.28,20000.0,20000,New,265500.0,,,,,2022-02-17,14.069999694824219,-0.14214641388625748,0.0071073478065897255,-0.3518123608123489,0.16560056675503465
M,2022-02-16 16:42:11,2022-02-14,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,35.18,20000.0,11034030,0%,703600.0,,,,,2022-02-17,28.397125784371042,0.0032634220975649164,-0.0030652504446543327,-0.12459587304330866,-0.1775079897089208
,2022-02-16 15:45:27,2022-02-16,D,"Dominion Energy, Inc",Blue Robert M,"Chair, Pres, CEO",P - Purchase,78.4,3180.0,186729,+2%,249325.0,,,,,2022-02-17,64.03706430643032,0.01270820731847766,0.048642349026599474,0.05351208931603679,0.10603675494608256
D,2022-02-16 11:43:16,2022-02-15,SRGA,"Surgalign Holdings, Inc.",Rich Terry M.,"Pres, CEO",P - Purchase,0.46,434784.0,3225429,+16%,199914.0,,,,,2022-02-17,,,,,
,2022-02-15 17:04:07,2022-02-11,CTVA,"Corteva, Inc.",Magro Charles V.,CEO,P - Purchase,51.14,50000.0,50000,New,2556763.0,,,,,2022-02-16,48.86964386522549,-0.023986004657511106,0.09206773598374096,0.11923768008247793,0.22581081027209193
,2022-02-15 09:10:58,2022-02-14,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,3.04,100000.0,226967822,0%,303569.0,,,,,2022-02-16,3.2899999618530273,-0.018237064886088117,0.13677813158096885,-0.13069910995227285,-0.2158054852216713
,2022-02-14 18:24:11,2022-02-14,TWOU,"2U, Inc.",Paucek Christopher J,CEO,P - Purchase,9.64,26040.0,603670,+5%,251026.0,,,,,2022-02-15,,,,,
,2022-02-14 15:51:30,2022-02-11,POWL,Powell Industries Inc,Cope Brett Alan,"Pres, CEO",P - Purchase,22.72,10000.0,110871,+10%,227200.0,,,,,2022-02-15,7.262633139560564,-0.07316012794976423,-0.0800864669511755,0.12751362828682278,0.17715118743260327
D,2022-02-14 12:56:34,2022-02-14,SKYX,Sql Technologies Corp.,Campi John P.,CEO,P - Purchase,14.0,14285.0,1184285,+1%,199990.0,,,,,2022-02-15,11.25,0.23555552164713545,0.20088890923394098,-0.6177777608235677,-0.671999994913737
,2022-02-14 06:06:38,2022-02-11,GLSI,"Greenwich Lifesciences, Inc.",Patel Snehal,"CEO, CFO, 10%",P - Purchase,19.8,5500.0,1204929,0%,108900.0,,,,,2022-02-15,19.549999237060547,-0.09718668504745931,0.2179028335104094,-0.5135549565212301,-0.4915601039236749
M,2022-02-11 18:50:54,2022-02-09,ASAN,"Asana, Inc.",Moskovitz Dustin A.,"Pres, CEO, Chair, 10%",P - Purchase,63.2,1250000.0,21986722,+6%,79005992.0,,,,,2022-02-14,62.93000030517578,-0.03416496925874124,-0.4093437472002014,-0.6535833603791105,-0.5754012524427581
,2022-02-10 16:27:39,2022-02-08,LDI,"Loandepot, Inc.",Hsieh Anthony Li,"CEO, 10%",P - Purchase,3.79,93513.0,3155295,+3%,354255.0,,,,,2022-02-11,3.9621203906960307,0.11386136596674423,-0.03960392590489026,-0.40183546892608657,-0.5658890041177989
,2022-02-10 16:24:08,2022-01-12,CRYM,"Cryomass Technologies, Inc.",Noel Christian,CEO,P - Purchase,0.27,485529.0,7495529,+7%,131093.0,,,,,2022-02-11,0.2750000059604645,-0.018181800448205276,-0.09090911061310525,0.34545453363213685,-0.018181800448205276
,2022-02-10 16:07:40,2022-02-10,TCS,"Container Store Group, Inc.",Malhotra Satish,"CEO, Pres",P - Purchase,8.17,24355.0,185347,+15%,198980.0,,,,,2022-02-11,,,,,
,2022-02-10 08:25:41,2022-02-08,GHL,Greenhill & Co Inc,Bok Scott L,"COB, CEO, 10%",P - Purchase,18.45,19541.0,2317972,+1%,360531.0,,,,,2022-02-11,,,,,
,2022-02-10 06:27:30,2022-01-17,GVBT,Green Vision Biotechnology Corp.,Lam Ching Wan,"CEO, 10%",P - Purchase,0.0,75674200.0,81674200,>999%,227023.0,,,,,2022-02-11,,,,,
D,2022-02-09 19:36:53,2022-02-08,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,4.77,25700.0,16242900,0%,122602.0,,,,,2022-02-10,4.71999979019165,0.04449153548340434,-0.13983048236222717,-0.016949137131806236,-0.11864406094746938
,2022-02-09 16:10:25,2022-02-08,LESL,"Leslie'S, Inc.",Egeck Michael R.,CEO,P - Purchase,19.66,101700.0,2015931,+5%,1999422.0,,,,,2022-02-10,434.79998779296875,-0.021619121804024033,-0.1278748324445942,-0.18399264545999072,-0.26540937703851186
,2022-02-08 16:43:03,2022-02-07,RCKT,"Rocket Pharmaceuticals, Inc.",Shah Gaurav,CEO,P - Purchase,17.34,22000.0,923877,+2%,381513.0,,,,,2022-02-09,18.8799991607666,0.0667373032251064,-0.1689618496918288,-0.5783898097470166,-0.12976689430590738
,2022-02-08 16:21:53,2022-02-07,ACT,"Enact Holdings, Inc.",Gupta Rohit,"Pres, CEO",P - Purchase,21.35,4750.0,36750,+15%,101422.0,,,,,2022-02-09,19.068607528539488,0.004884438996443752,-0.07238002445035119,0.004991566398519831,0.1943763090475481
M,2022-02-08 13:13:59,2022-02-04,NVCT,"Nuvectis Pharma, Inc.",Bentsur Ron,"COB, CEO",P - Purchase,4.96,232500.0,2797959,+9%,1153145.0,,,,,2022-02-09,6.039999961853027,-0.07781453529139726,0.36920538244945567,1.6274834413558974,0.4139072873823362
,2022-02-08 08:18:09,2022-02-04,DX,Dynex Capital Inc,Boston Byron L,"CEO, Co-CIO",P - Purchase,15.98,12600.0,369260,+4%,201348.0,,,,,2022-02-09,9.336008355939938,-0.0030120286809927066,-0.03263198644172005,0.000208560108275746,0.0429469419391697
,2022-02-07 17:55:39,2022-02-03,PYPL,"Paypal Holdings, Inc.",Schulman Daniel H,"Pres, CEO",P - Purchase,124.57,7994.0,196544,+4%,995842.0,,,,,2022-02-08,119.98090901194942,-0.045942857650160596,-0.18567176255219753,-0.34928110186352856,-0.182697097006562
M,2022-02-07 17:01:16,2022-02-03,LDI,"Loandepot, Inc.",Hsieh Anthony Li,"CEO, 10%",P - Purchase,3.68,1584611.0,3061782,+107%,5832930.0,,,,,2022-02-08,3.756168548853084,0.08355099584232417,-0.026109583657498048,-0.3663755809979209,-0.4888408408427486
M,2022-02-04 17:49:06,2022-02-02,ASAN,"Asana, Inc.",Moskovitz Dustin A.,"Pres, CEO, Chair, 10%",P - Purchase,48.15,1250000.0,20736722,+6%,60187048.0,,,,,2022-02-07,49.02000045776367,0.400652856404353,-0.004283947011661016,-0.5422276555588317,-0.4967360292550391
,2022-02-04 09:08:17,2022-02-02,LAZR,"Luminar Technologies, Inc./De",Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,14.48,15000.0,80000,+23%,217208.0,,,,,2022-02-07,,,,,
D,2022-02-03 16:25:06,2022-02-02,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,4.32,28400.0,16217200,0%,122739.0,,,,,2022-02-04,4.21999979019165,0.13981046964959587,-0.08293837015017325,0.1303318052321243,-0.1161136956113239
,2022-02-02 07:18:56,2022-02-01,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,3.03,150000.0,226867822,0%,455009.0,,,,,2022-02-03,3.0,0.06333335240681959,0.039999961853027344,-0.08666666348775232,-0.24000000953674316
DM,2022-02-01 16:45:37,2021-08-09,HLBZ,"Helbiz, Inc.",Palella Salvatore,"CEO, 10%",P - Purchase,6.75,500000.0,14725898,+4%,3374000.0,,,,,2022-02-02,,,,,
,2022-02-01 16:03:46,2022-01-28,MNRO,"Monro, Inc.",Broderick Michael T,"CEO, Pres",P - Purchase,48.85,2500.0,129396,+2%,122135.0,,,,,2022-02-02,42.153895808697285,-0.10820901067783817,-0.09347984842287949,-0.08791226255524331,6.589243167010039e-05
,2022-02-01 08:09:08,2022-01-31,NEE,Nextera Energy Inc,Robo James L,"COB, Pres, CEO",P - Purchase,77.26,64691.0,2497690,+3%,4998285.0,,,,,2022-02-02,68.49634154549683,-0.009816434120920259,0.041775284712608496,-0.051089653250183664,0.14920178337702428
,2022-01-31 16:31:48,2022-01-31,WAL,Western Alliance Bancorporation,Vecchione Kenneth,"Pres, CEO",P - Purchase,97.88,5600.0,329935,+2%,548112.0,,,,,2022-02-01,90.42677212455362,0.024207138753829183,-0.09721365614786659,-0.20001048737303184,-0.22925641876265568
D,2022-01-31 16:23:00,2022-01-27,VCNX,"Vaccinex, Inc.",Zauderer Maurice,"Pres, CEO",P - Purchase,1.11,1801801.0,3502672,+106%,1999999.0,,,,,2022-02-01,323.3999938964844,-0.006493525489019714,-0.22077920607301704,-0.10389612472989251,-0.31168827982487024
